,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
59,2023,K리그2,부산,이승기,대기,88,179,1,0,3,1,0,2,0,3,1,0,4,0,0,0,0.0,72,62,86.1,1,18,11,0.0,26,26,100.0,28,25,89.3,29,22,75.9,16,14,87.5,27,26,96.3,3,1,33.3,21,17,81.0,48,44,91.7,6,2,33.3,1,1,0,0.0,5,2,200.0,7,3,42.9,1,3,0,12,2,3,1,1,0,0
60,2023,K리그2,부산,이현준,대기,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,100.0,0,1,1,0.0,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,1,1,100.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
61,2023,K리그2,부산,임민혁,대기,18,154,0,0,3,0,2,1,2,1,0,2,4,0,0,0,0.0,67,53,79.1,0,29,17,0.0,12,11,91.7,26,25,96.2,20,19,95.0,10,5,50.0,37,29,78.4,10,6,60.0,26,20,76.9,31,27,87.1,6,0,0.0,0,2,2,100.0,6,0,0.0,5,2,40.0,3,4,1,12,1,3,3,5,1,0
62,2023,K리그2,부산,전승민,대기,47,145,0,1,2,0,2,0,0,2,0,1,0,3,0,0,0.0,109,93,85.3,2,40,25,0.0,26,26,100.0,43,42,97.7,27,20,74.1,16,12,75.0,66,61,92.4,12,7,58.3,25,22,88.0,72,64,88.9,3,1,33.3,0,0,0,0.0,3,0,0.0,1,0,0.0,2,6,2,18,2,2,2,0,0,0
63,2023,K리그2,부산,정원진,대기,14,155,0,0,2,1,0,1,1,1,0,1,1,4,2,0,0.0,43,35,81.4,1,18,13,0.0,11,11,100.0,14,11,78.6,12,9,75.0,11,9,81.8,20,17,85.0,3,2,66.7,9,4,44.4,31,29,93.5,2,1,50.0,0,4,0,0.0,12,2,50.0,3,0,0.0,3,1,1,12,1,2,5,2,1,0
64,2023,K리그2,부산,조위제,대기,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0.0,0,3,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,3,0,0.0,3,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0.0,2,2,0.0,0,0,0.0,2,1,0,1,0,0,0,0,0,0
65,2023,K리그2,부산,천지현,대기,24,95,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,37,27,73.0,1,14,7,0.0,7,6,85.7,16,14,87.5,11,8,72.7,6,4,66.7,20,15,75.0,1,1,100.0,12,7,58.3,24,19,79.2,1,1,100.0,1,1,1,100.0,3,1,100.0,5,0,0.0,3,0,3,8,3,3,2,4,1,0
66,2023,K리그2,부산,최건주,대기,99,433,0,0,11,7,1,3,9,2,0,0,0,0,10,3,30.0,76,51,67.1,2,23,14,0.0,25,24,96.0,28,13,46.4,40,24,60.0,4,4,100.0,32,23,71.9,2,0,0.0,20,11,55.0,54,40,74.1,6,1,16.7,0,2,0,0.0,27,12,600.0,5,1,20.0,3,4,2,18,7,9,3,6,1,0
67,2023,K리그2,부산,최기윤,대기,29,468,1,1,13,4,6,3,10,3,2,0,0,0,17,7,41.2,155,128,82.6,7,62,41,0.0,56,54,96.4,37,33,89.2,71,58,81.7,18,13,72.2,66,57,86.4,12,8,66.7,37,32,86.5,106,88,83.0,11,3,27.3,1,3,2,66.7,11,6,200.0,18,4,22.2,8,7,6,32,14,9,9,13,2,0
68,2023,K리그2,부산,최준,대기,6,52,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0.0,27,25,92.6,1,8,7,0.0,10,10,100.0,9,8,88.9,12,11,91.7,2,2,100.0,13,12,92.3,2,1,50.0,6,6,100.0,19,18,94.7,3,0,0.0,0,1,1,100.0,2,0,0.0,1,1,100.0,2,2,2,3,1,1,1,2,0,0
69,2023,K리그2,부산,최지묵,대기,26,199,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0.0,68,51,75.0,1,39,25,0.0,14,14,100.0,15,12,80.0,19,14,73.7,22,18,81.8,27,19,70.4,4,2,50.0,28,20,71.4,36,29,80.6,1,0,0.0,1,2,0,0.0,5,3,150.0,7,2,28.6,10,3,5,9,8,3,0,4,1,0
70,2023,K리그2,부산,페신,대기,7,169,2,0,3,3,0,0,2,1,0,1,0,1,5,0,0.0,54,40,74.1,1,19,9,0.0,20,18,90.0,15,13,86.7,29,24,82.8,8,4,50.0,17,12,70.6,2,1,50.0,14,10,71.4,38,29,76.3,3,1,33.3,2,3,2,66.7,17,10,333.3,4,4,100.0,6,3,3,10,2,2,1,1,1,0
71,2023,K리그2,부산,프랭클린,대기,96,115,0,0,3,1,0,2,2,1,1,0,0,0,0,0,0.0,35,19,54.3,2,15,6,0.0,6,5,83.3,14,8,57.1,18,9,50.0,1,1,100.0,16,9,56.2,1,1,100.0,10,3,30.0,24,15,62.5,1,1,100.0,3,1,1,100.0,27,12,1200.0,1,1,100.0,1,2,2,10,1,2,1,0,0,0
72,2023,K리그2,부산,홍욱현,대기,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
73,2023,K리그2,부산,황병근,대기,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
74,2023,K리그2,부산,황준호,대기,45,39,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,13,9,69.2,0,3,2,0.0,4,3,75.0,6,4,66.7,4,1,25.0,2,2,100.0,7,6,85.7,1,1,100.0,4,3,75.0,8,5,62.5,0,0,0.0,0,0,0,0.0,10,3,0.0,0,0,0.0,0,1,0,3,0,1,1,0,0,0
0,2023,K리그2,전남,김다솔,GK,31,936,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,349,224,64.2,0,273,148,0.0,0,0,0.0,76,76,100.0,0,0,0.0,348,223,64.1,1,1,100.0,221,96,43.4,91,91,100.0,37,37,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,1,100.0,2,34,1,36,1,0,0,2,0,0
1,2023,K리그2,전남,안준수,GK,98,1281,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0.0,529,266,50.3,1,465,202,0.0,0,0,0.0,64,64,100.0,0,0,0.0,514,259,50.4,15,7,46.7,376,114,30.3,102,101,99.0,51,51,100.0,0,0,0.0,1,0,0,0.0,1,0,0.0,1,1,100.0,17,39,1,45,2,1,0,1,0,0
2,2023,K리그2,전남,최봉진,GK,1,749,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0,283,164,58.0,0,222,105,0.0,0,0,0.0,61,59,96.7,0,0,0.0,281,164,58.4,2,0,0.0,170,57,33.5,73,69,94.5,40,38,95.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,0,0.0,8,16,1,30,0,0,0,1,0,0
3,2023,K리그2,전남,고태원,DF,5,1819,3,0,6,3,0,3,6,0,0,27,0,4,2,1,50.0,833,688,82.6,3,423,295,0.0,114,113,99.1,296,280,94.6,31,15,48.4,282,236,83.7,520,437,84.0,172,94,54.7,401,362,90.3,260,232,89.2,1,0,0.0,1,29,20,69.0,134,91,313.8,34,14,41.2,171,104,64,73,53,10,27,14,4,0
4,2023,K리그2,전남,김수범,DF,28,1978,0,1,4,1,0,3,3,1,2,13,0,217,15,8,53.3,982,794,80.9,12,434,281,0.0,277,269,97.1,271,244,90.0,282,232,82.3,167,123,73.7,533,439,82.4,78,41,52.6,335,248,74.0,569,505,88.8,51,11,21.6,3,18,5,27.8,53,27,150.0,59,14,23.7,68,78,48,129,46,18,19,19,3,0
5,2023,K리그2,전남,김현훈,DF,44,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,99,90,90.9,0,35,27,0.0,16,16,100.0,48,47,97.9,0,0,0.0,27,24,88.9,72,66,91.7,10,6,60.0,46,44,95.7,43,40,93.0,0,0,0.0,0,0,0,0.0,6,4,0.0,3,2,66.7,9,6,6,10,3,1,1,0,0,0
6,2023,K리그2,전남,아스나위,DF,14,1462,0,2,4,0,1,3,1,3,0,10,0,114,25,17,68.0,603,483,80.1,10,293,195,0.0,160,158,98.8,150,130,86.7,150,116,77.3,125,99,79.2,328,268,81.7,55,33,60.0,224,180,80.4,324,270,83.3,49,8,16.3,6,14,6,42.9,32,17,121.4,44,19,43.2,48,47,46,86,33,14,22,10,5,0
7,2023,K리그2,전남,여승원,DF,17,680,2,0,5,2,1,2,2,3,0,11,0,100,7,2,28.6,373,295,79.1,7,153,92,0.0,115,113,98.3,105,90,85.7,80,62,77.5,69,50,72.5,224,183,81.7,26,15,57.7,135,109,80.7,212,171,80.7,20,5,25.0,3,9,5,55.6,17,6,66.7,21,11,52.4,26,32,27,42,19,5,14,9,2,0
8,2023,K리그2,전남,유지하,DF,2,1519,2,0,6,2,0,4,6,0,0,8,0,3,0,0,0.0,706,602,85.3,0,357,260,0.0,98,98,100.0,251,244,97.2,18,12,66.7,228,193,84.6,460,397,86.3,156,90,57.7,372,344,92.5,178,168,94.4,2,0,0.0,0,23,15,65.2,100,78,339.1,40,17,42.5,148,79,38,58,55,4,17,7,7,0
9,2023,K리그2,전남,이규혁,DF,66,1262,0,1,6,2,2,2,2,4,0,9,0,116,3,1,33.3,591,499,84.4,6,225,150,0.0,195,194,99.5,171,155,90.6,122,104,85.2,126,98,77.8,343,297,86.6,51,32,62.7,219,182,83.1,321,285,88.8,34,7,20.6,7,6,3,50.0,32,20,333.3,23,9,39.1,60,65,35,82,32,11,6,8,1,0
10,2023,K리그2,전남,이후권,DF,16,284,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0.0,125,99,79.2,0,69,49,0.0,22,22,100.0,34,28,82.4,24,20,83.3,33,24,72.7,68,55,80.9,15,6,40.0,36,29,80.6,74,64,86.5,7,1,14.3,0,5,1,20.0,11,6,120.0,6,2,33.3,19,11,7,17,10,1,2,5,0,0
11,2023,K리그2,전남,장성재,DF,6,940,0,0,3,1,1,1,1,2,0,25,2,3,1,1,100.0,590,518,87.8,1,340,273,0.0,71,71,100.0,179,174,97.2,16,12,75.0,230,198,86.1,344,308,89.5,78,46,59.0,252,229,90.9,260,243,93.5,4,0,0.0,5,13,9,69.2,28,10,76.9,25,9,36.0,63,72,20,58,29,2,9,4,2,0
12,2023,K리그2,전남,조지훈,DF,25,243,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0,165,137,83.0,0,90,66,0.0,15,14,93.3,60,57,95.0,4,3,75.0,88,73,83.0,73,61,83.6,34,22,64.7,75,69,92.0,56,46,82.1,0,0,0.0,1,1,0,0.0,11,8,800.0,7,3,42.9,18,16,6,13,5,2,1,0,0,0
13,2023,K리그2,전남,최희원,DF,3,1187,0,0,2,1,0,1,2,0,0,14,0,1,0,0,0.0,592,495,83.6,1,307,220,0.0,85,84,98.8,200,191,95.5,7,1,14.3,233,195,83.7,352,299,84.9,115,61,53.0,261,241,92.3,216,193,89.4,1,1,100.0,1,22,8,36.4,87,56,254.5,19,4,21.1,139,48,25,33,30,2,11,3,3,0
14,2023,K리그2,전남,김건오,MF,77,200,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0.0,50,39,78.0,2,17,9,0.0,22,20,90.9,11,10,90.9,19,12,63.2,10,8,80.0,21,19,90.5,3,3,100.0,13,9,69.2,34,27,79.4,2,1,50.0,0,1,0,0.0,5,2,200.0,7,4,57.1,1,1,2,16,4,2,0,2,0,0
15,2023,K리그2,전남,노건우,MF,35,632,1,1,6,3,0,3,3,3,1,6,0,1,5,1,20.0,200,165,82.5,5,85,63,0.0,47,43,91.5,68,59,86.8,68,58,85.3,27,19,70.4,105,88,83.8,12,9,75.0,50,42,84.0,138,114,82.6,9,2,22.2,3,8,4,50.0,14,3,37.5,21,9,42.9,2,13,15,40,15,6,5,18,1,0
16,2023,K리그2,전남,미키치,MF,20,253,0,0,5,3,0,2,2,3,0,0,0,3,5,2,40.0,64,50,78.1,3,20,15,0.0,24,19,79.2,20,16,80.0,27,24,88.9,6,4,66.7,31,22,71.0,5,4,80.0,19,15,78.9,40,31,77.5,6,1,16.7,1,1,0,0.0,9,3,300.0,13,6,46.2,1,3,4,23,2,2,4,2,0,0
17,2023,K리그2,전남,박성결,MF,73,156,0,0,1,1,0,0,1,0,0,0,0,1,2,1,50.0,35,30,85.7,1,8,3,0.0,13,13,100.0,14,14,100.0,10,9,90.0,3,3,100.0,22,18,81.8,2,2,100.0,6,4,66.7,27,24,88.9,0,0,0.0,0,1,0,0.0,5,2,200.0,9,3,33.3,0,1,2,12,3,0,3,1,1,0
18,2023,K리그2,전남,박태용,MF,88,252,0,0,2,2,0,0,2,0,0,1,0,1,0,0,0.0,72,55,76.4,4,32,17,0.0,26,24,92.3,14,14,100.0,28,21,75.0,10,8,80.0,34,26,76.5,3,1,33.3,12,9,75.0,57,45,78.9,3,0,0.0,0,0,0,0.0,11,7,0.0,3,1,33.3,8,4,1,12,7,4,1,1,0,0
19,2023,K리그2,전남,발디비아,MF,10,2589,12,11,70,35,9,26,25,45,2,60,99,13,30,9,30.0,"1,000",821,82.1,45,397,276,0.0,269,256,95.2,334,289,86.5,359,298,83.0,81,57,70.4,560,466,83.2,90,58,64.4,231,186,80.5,679,577,85.0,180,37,20.6,11,13,7,53.8,73,26,200.0,53,16,30.2,16,53,25,179,37,35,8,30,4,0
20,2023,K리그2,전남,아스나위,MF,14,122,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,34,29,85.3,0,15,12,0.0,6,6,100.0,13,11,84.6,7,5,71.4,8,7,87.5,19,17,89.5,3,3,100.0,16,13,81.2,15,13,86.7,0,0,0.0,1,0,0,0.0,5,3,0.0,4,1,25.0,5,4,3,10,0,1,3,1,0,1
21,2023,K리그2,전남,유헤이,MF,24,2086,1,2,16,4,2,10,8,8,5,20,1,14,3,2,66.7,"1,038",839,80.8,15,428,262,0.0,299,291,97.3,311,286,92.0,193,146,75.6,127,105,82.7,718,588,81.9,170,110,64.7,330,273,82.7,538,456,84.8,35,4,11.4,1,8,2,25.0,26,9,112.5,61,10,16.4,33,49,34,137,35,11,12,14,0,0
22,2023,K리그2,전남,이규혁,MF,66,198,0,0,0,0,0,0,0,0,0,1,0,24,1,0,0.0,110,91,82.7,1,44,31,0.0,39,36,92.3,27,24,88.9,15,12,80.0,20,11,55.0,75,68,90.7,8,4,50.0,36,29,80.6,66,58,87.9,9,3,33.3,1,1,1,100.0,2,1,100.0,3,1,33.3,5,8,3,11,11,0,1,1,0,0
23,2023,K리그2,전남,이석현,MF,8,361,0,1,2,0,1,1,2,0,0,2,3,1,2,2,100.0,171,143,83.6,3,56,43,0.0,55,49,89.1,60,51,85.0,39,27,69.2,18,15,83.3,114,101,88.6,9,7,77.8,49,42,85.7,113,94,83.2,4,2,50.0,0,2,1,50.0,6,2,100.0,8,2,25.0,0,11,7,28,6,3,2,4,0,0
24,2023,K리그2,전남,이후권,MF,16,1018,0,1,8,2,4,2,2,6,0,17,0,0,4,3,75.0,446,362,81.2,6,195,121,0.0,113,110,97.3,138,131,94.9,42,31,73.8,82,71,86.6,322,260,80.7,41,18,43.9,162,136,84.0,243,208,85.6,11,4,36.4,4,6,1,16.7,42,21,350.0,42,13,31.0,49,57,44,94,36,3,16,19,2,1
25,2023,K리그2,전남,임찬울,MF,7,239,1,0,6,3,1,2,2,4,2,0,0,1,3,2,66.7,77,64,83.1,1,15,12,0.0,31,29,93.5,31,23,74.2,39,31,79.5,3,2,66.7,35,31,88.6,7,6,85.7,21,19,90.5,49,39,79.6,7,0,0.0,0,0,0,0.0,9,2,0.0,12,2,16.7,3,6,7,8,1,5,3,6,0,0
26,2023,K리그2,전남,장성재,MF,6,296,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0.0,210,189,90.0,0,80,63,0.0,29,29,100.0,101,97,96.0,19,16,84.2,41,38,92.7,150,135,90.0,22,12,54.5,87,81,93.1,101,96,95.0,3,0,0.0,1,2,1,50.0,16,6,300.0,14,4,28.6,7,16,2,23,6,1,3,5,0,0
27,2023,K리그2,전남,전승민,MF,21,285,0,0,2,0,0,2,0,2,0,2,1,0,0,0,0.0,155,134,86.5,1,45,33,0.0,70,67,95.7,40,34,85.0,28,22,78.6,21,19,90.5,106,93,87.7,12,9,75.0,46,42,91.3,97,83,85.6,2,0,0.0,0,0,0,0.0,13,4,0.0,6,1,16.7,4,7,0,30,8,3,2,2,0,0
28,2023,K리그2,전남,정호진,MF,15,217,1,0,1,1,0,0,1,0,0,9,0,0,1,0,0.0,116,104,89.7,0,34,24,0.0,40,39,97.5,42,41,97.6,4,3,75.0,32,25,78.1,80,76,95.0,10,5,50.0,42,40,95.2,64,59,92.2,1,0,0.0,1,4,2,50.0,3,2,50.0,6,4,66.7,7,7,9,18,4,1,3,5,1,0
29,2023,K리그2,전남,조지훈,MF,25,908,0,0,2,0,0,2,0,2,0,15,0,2,3,0,0.0,588,525,89.3,2,247,198,0.0,89,87,97.8,252,240,95.2,52,42,80.8,113,105,92.9,423,378,89.4,68,43,63.2,251,236,94.0,269,246,91.4,1,0,0.0,2,4,2,50.0,33,18,450.0,27,7,25.9,24,48,22,86,22,3,5,11,2,0
30,2023,K리그2,전남,지상욱,MF,12,96,0,0,3,1,1,1,3,0,0,0,0,0,1,0,0.0,22,20,90.9,0,6,5,0.0,12,11,91.7,4,4,100.0,10,10,100.0,0,0,0.0,12,10,83.3,1,1,100.0,6,6,100.0,15,13,86.7,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,0,6,1,3,2,2,0,0
31,2023,K리그2,전남,최성진,MF,22,319,0,0,7,1,1,5,3,4,0,0,0,0,1,1,100.0,71,46,64.8,2,32,14,0.0,24,23,95.8,15,9,60.0,39,26,66.7,4,2,50.0,28,18,64.3,1,0,0.0,15,8,53.3,55,38,69.1,2,0,0.0,0,1,1,100.0,50,22,2200.0,5,2,40.0,4,5,6,10,2,3,5,2,0,0
32,2023,K리그2,전남,추상훈,MF,27,96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,21,18,85.7,0,2,0,0.0,15,15,100.0,4,3,75.0,8,7,87.5,2,2,100.0,11,9,81.8,0,0,0.0,4,2,50.0,17,16,94.1,3,0,0.0,0,3,2,66.7,3,2,66.7,1,1,100.0,1,2,1,5,2,3,1,3,0,0
33,2023,K리그2,전남,플라나,MF,11,1683,5,4,45,16,13,16,25,20,9,3,10,6,40,18,45.0,398,317,79.6,11,104,60,0.0,131,119,90.8,163,138,84.7,181,142,78.5,39,28,71.8,178,147,82.6,37,29,78.4,120,101,84.2,241,187,77.6,61,6,9.8,4,26,16,61.5,74,21,80.8,24,14,58.3,14,22,12,79,19,20,22,24,1,0
34,2023,K리그2,전남,하남,MF,9,195,0,0,4,1,1,2,2,2,0,0,0,0,2,0,0.0,36,20,55.6,2,16,4,0.0,12,10,83.3,8,6,75.0,19,10,52.6,1,1,100.0,16,9,56.2,1,0,0.0,5,3,60.0,30,17,56.7,3,0,0.0,1,6,2,33.3,32,17,283.3,3,1,33.3,1,1,1,4,2,1,2,4,0,0
35,2023,K리그2,전남,박성결,FW,73,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8,4,50.0,0,3,0,0.0,4,4,100.0,1,0,0.0,5,3,60.0,0,0,0.0,3,1,33.3,0,0,0.0,2,1,50.0,6,3,50.0,1,0,0.0,0,0,0,0.0,1,0,0.0,2,0,0.0,1,0,0,1,1,1,0,0,0,0
36,2023,K리그2,전남,시모비치,FW,23,298,0,0,6,1,3,2,3,3,4,0,0,0,0,0,0.0,60,39,65.0,6,27,12,0.0,14,12,85.7,19,15,78.9,24,19,79.2,0,0,0.0,36,20,55.6,2,0,0.0,8,4,50.0,50,35,70.0,1,0,0.0,0,3,2,66.7,54,33,1100.0,0,0,0.0,2,1,0,9,0,4,8,0,1,0
37,2023,K리그2,전남,이용재,FW,19,176,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0.0,32,19,59.4,1,15,6,0.0,7,6,85.7,10,7,70.0,9,4,44.4,3,2,66.7,20,13,65.0,1,0,0.0,9,6,66.7,22,13,59.1,2,0,0.0,0,4,1,25.0,27,8,200.0,0,0,0.0,4,0,0,5,1,2,4,0,0,0
38,2023,K리그2,전남,이준호,FW,13,134,1,1,4,3,0,1,3,1,0,0,0,0,1,1,100.0,30,20,66.7,4,7,5,0.0,12,7,58.3,11,8,72.7,19,11,57.9,0,0,0.0,11,9,81.8,0,0,0.0,4,4,100.0,26,16,61.5,0,0,0.0,1,8,7,87.5,10,3,37.5,3,2,66.7,0,0,0,6,1,1,3,0,0,0
39,2023,K리그2,전남,임찬울,FW,7,48,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,19,15,78.9,0,7,3,0.0,6,6,100.0,6,6,100.0,8,6,75.0,3,3,100.0,8,6,75.0,1,0,0.0,4,4,100.0,14,11,78.6,2,0,0.0,0,0,0,0.0,7,4,0.0,3,2,66.7,0,0,0,6,0,0,2,0,0,0
40,2023,K리그2,전남,지상욱,FW,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,7,70.0,0,2,0,0.0,6,5,83.3,2,2,100.0,3,1,33.3,0,0,0.0,7,6,85.7,4,3,75.0,2,1,50.0,4,3,75.0,0,0,0.0,0,1,0,0.0,2,1,100.0,1,0,0.0,0,0,0,2,0,1,1,0,0,0
41,2023,K리그2,전남,최성진,FW,22,425,0,0,7,3,2,2,6,1,2,0,0,0,0,0,0.0,83,50,60.2,1,32,9,0.0,29,26,89.7,22,15,68.2,27,17,63.0,5,3,60.0,51,30,58.8,1,1,100.0,10,6,60.0,72,43,59.7,2,0,0.0,0,11,4,36.4,82,32,290.9,12,3,25.0,3,3,5,16,4,1,5,3,1,0
42,2023,K리그2,전남,플라나,FW,11,84,0,0,3,2,0,1,2,1,0,1,3,2,1,1,100.0,19,13,68.4,0,5,0,0.0,7,6,85.7,7,7,100.0,11,8,72.7,2,1,50.0,6,4,66.7,1,1,100.0,4,2,50.0,14,10,71.4,4,0,0.0,0,0,0,0.0,1,1,0.0,1,0,0.0,1,2,0,2,0,2,0,2,0,0
43,2023,K리그2,전남,하남,FW,9,1037,5,1,26,17,4,5,21,5,0,0,0,0,10,3,30.0,167,111,66.5,9,66,32,0.0,53,51,96.2,48,28,58.3,100,66,66.0,2,0,0.0,65,45,69.2,5,3,60.0,36,26,72.2,126,82,65.1,5,1,20.0,4,37,11,29.7,165,63,170.3,10,3,30.0,4,5,5,39,11,14,14,12,2,0
44,2023,K리그2,전남,고태원,대기,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28,22,78.6,0,16,10,0.0,5,5,100.0,7,7,100.0,0,0,0.0,17,12,70.6,11,10,90.9,10,4,40.0,11,11,100.0,7,7,100.0,0,0,0.0,0,1,1,100.0,7,6,600.0,1,0,0.0,8,4,2,5,5,0,2,2,1,0
45,2023,K리그2,전남,김건오,대기,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0
46,2023,K리그2,전남,김수범,대기,28,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,11,9,81.8,0,6,4,0.0,2,2,100.0,3,3,100.0,4,4,100.0,1,0,0.0,6,5,83.3,2,1,50.0,2,1,50.0,7,7,100.0,2,1,50.0,0,0,0,0.0,2,2,0.0,1,1,100.0,0,2,0,2,3,1,0,1,0,0
47,2023,K리그2,전남,김현훈,대기,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,66.7,0,2,1,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,2,1,50.0,1,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0,1,1,0,0,0,0,0
48,2023,K리그2,전남,노건우,대기,35,650,1,0,11,3,3,5,6,5,1,2,0,5,4,1,25.0,205,165,80.5,6,72,51,0.0,62,54,87.1,71,60,84.5,82,62,75.6,18,12,66.7,105,91,86.7,19,16,84.2,62,53,85.5,124,96,77.4,10,3,30.0,0,6,2,33.3,17,5,83.3,22,7,31.8,2,8,9,45,9,9,9,18,1,0
49,2023,K리그2,전남,미키치,대기,20,119,1,0,3,2,0,1,2,1,0,0,0,3,4,1,25.0,26,16,61.5,0,12,6,0.0,7,6,85.7,7,4,57.1,11,6,54.5,0,0,0.0,15,10,66.7,2,0,0.0,3,3,100.0,21,13,61.9,1,0,0.0,0,2,0,0.0,2,0,0.0,1,1,100.0,0,3,2,2,0,2,1,1,0,0
50,2023,K리그2,전남,박성결,대기,73,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,4,80.0,0,2,1,0.0,0,0,0.0,3,3,100.0,2,1,50.0,0,0,0.0,3,3,100.0,0,0,0.0,2,2,100.0,3,2,66.7,0,0,0.0,0,2,1,50.0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,1,0,0,0
51,2023,K리그2,전남,박태용,대기,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
52,2023,K리그2,전남,발디비아,대기,10,187,0,0,8,2,0,6,2,6,0,3,9,1,2,1,50.0,95,74,77.9,3,41,29,0.0,19,17,89.5,35,28,80.0,45,34,75.6,5,4,80.0,45,36,80.0,3,3,100.0,31,23,74.2,61,48,78.7,18,2,11.1,0,1,0,0.0,8,3,300.0,3,1,33.3,0,3,1,18,4,4,0,2,0,0
53,2023,K리그2,전남,시모비치,대기,23,165,0,1,2,1,0,1,2,0,1,0,0,0,1,0,0.0,36,20,55.6,2,16,5,0.0,13,12,92.3,7,3,42.9,22,12,54.5,1,0,0.0,13,8,61.5,1,0,0.0,5,1,20.0,30,19,63.3,2,1,50.0,1,0,0,0.0,24,14,0.0,1,1,100.0,0,3,1,3,1,3,6,1,0,0
