,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
49,2020,K리그1,강원,이재권,대기,8,102,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.0,83,72,86.7,1,38,27,0.0,12,12,100.0,33,33,100.0,9,7,77.8,12,11,91.7,62,54,87.1,4,2,50.0,31,28,90.3,48,42,87.5,1,1,100.0,0,7,5,71.4,1,0,0.0,0,0,0.0,2,1,5,14,2,0,3,3,1,0
50,2020,K리그1,강원,이현식,대기,29,210,0,0,6,3,0,3,6,0,0,3,0,2,4,2,50.0,124,106,85.5,2,34,26,0.0,50,47,94.0,40,33,82.5,69,56,81.2,10,10,100.0,45,40,88.9,10,7,70.0,23,21,91.3,91,78,85.7,5,0,0.0,1,14,7,50.0,4,1,7.1,1,0,0.0,2,6,9,19,0,4,6,7,1,0
51,2020,K리그1,강원,이호인,대기,4,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,9,5,55.6,0,4,2,0.0,3,2,66.7,2,1,50.0,3,1,33.3,0,0,0.0,6,4,66.7,0,0,0.0,3,1,33.3,6,4,66.7,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0
52,2020,K리그1,강원,정석화,대기,7,164,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,78,66,84.6,0,19,11,0.0,30,29,96.7,29,26,89.7,32,26,81.2,7,6,85.7,39,34,87.2,4,1,25.0,20,17,85.0,54,48,88.9,4,1,25.0,0,4,0,0.0,2,0,0.0,1,0,0.0,1,0,5,9,0,1,5,3,0,0
53,2020,K리그1,강원,정지용,대기,15,62,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,32,25,78.1,3,3,0,0.0,19,19,100.0,10,6,60.0,27,20,74.1,0,0,0.0,5,5,100.0,2,0,0.0,9,8,88.9,21,17,81.0,4,1,25.0,0,5,1,20.0,2,1,20.0,0,0,0.0,0,0,2,4,0,0,1,1,0,0
54,2020,K리그1,강원,조재완,대기,18,204,0,1,7,2,3,2,4,3,0,1,2,1,2,1,50.0,74,66,89.2,3,15,13,0.0,28,27,96.4,31,26,83.9,49,42,85.7,4,4,100.0,21,20,95.2,2,2,100.0,16,14,87.5,56,50,89.3,5,3,60.0,1,9,3,33.3,5,2,22.2,3,1,33.3,0,1,7,7,1,3,0,2,0,0
55,2020,K리그1,강원,조지훈,대기,6,45,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.0,35,30,85.7,0,14,11,0.0,9,9,100.0,12,10,83.3,5,3,60.0,3,3,100.0,27,24,88.9,2,0,0.0,15,13,86.7,18,17,94.4,1,0,0.0,0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,5,4,1,1,2,0,0,0
56,2020,K리그1,강원,지의수,대기,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
57,2020,K리그1,강원,채광훈,대기,19,142,0,0,2,0,2,0,2,0,0,2,6,11,2,0,0.0,85,62,72.9,1,27,19,0.0,30,29,96.7,28,14,50.0,46,30,65.2,11,8,72.7,28,24,85.7,10,4,40.0,28,20,71.4,47,38,80.9,15,2,13.3,0,7,4,57.1,6,2,28.6,0,0,0.0,5,1,13,17,0,3,0,2,1,0
0,2020,K리그1,부산,김정호,GK,25,386,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,126,77,61.1,0,102,53,0.0,0,0,0.0,24,24,100.0,0,0,0.0,125,76,60.8,1,1,100.0,80,31,38.8,26,26,100.0,20,20,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,2,26,0,2,0,1,0,0
1,2020,K리그1,부산,김호준1,GK,1,961,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.0,254,190,74.8,0,166,104,0.0,0,0,0.0,88,86,97.7,0,0,0.0,254,190,74.8,0,0,0.0,113,50,44.2,70,70,100.0,71,70,98.6,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,5,1,2,49,0,0,0,1,0,0
2,2020,K리그1,부산,최필수,GK,21,1248,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0.0,381,263,69.0,0,308,192,0.0,0,0,0.0,73,71,97.3,1,1,100.0,378,261,69.0,2,1,50.0,197,81,41.1,114,112,98.2,70,70,100.0,0,0,0.0,0,2,2,100.0,0,0,0.0,1,1,100.0,10,4,7,65,0,0,0,3,0,0
3,2020,K리그1,부산,강민수,DF,4,1835,1,0,3,2,0,1,3,0,0,34,0,3,0,0,0.0,915,847,92.6,1,442,383,0.0,68,68,100.0,405,396,97.8,18,10,55.6,482,446,92.5,415,391,94.2,144,114,79.2,423,401,94.8,348,332,95.4,1,0,0.0,0,6,4,66.7,75,46,766.7,13,5,38.5,72,17,80,130,16,2,18,14,3,0
4,2020,K리그1,부산,김동우1,DF,6,1630,1,0,6,2,1,3,6,0,0,28,0,3,0,0,0.0,893,783,87.7,1,460,361,0.0,68,67,98.5,365,355,97.3,11,6,54.5,375,329,87.7,507,448,88.4,156,103,66.0,406,374,92.1,331,306,92.4,1,0,0.0,0,12,6,50.0,94,49,408.3,6,2,33.3,57,21,69,126,23,3,8,8,1,0
5,2020,K리그1,부산,김명준,DF,15,352,0,0,2,1,0,1,2,0,0,8,0,0,1,1,100.0,170,124,72.9,0,91,49,0.0,29,28,96.6,50,47,94.0,3,1,33.3,77,59,76.6,90,64,71.1,50,21,42.0,62,53,85.5,58,50,86.2,1,0,0.0,0,8,5,62.5,27,11,137.5,2,1,50.0,27,8,24,20,2,1,7,2,2,0
6,2020,K리그1,부산,김문환,DF,33,2298,1,0,13,3,7,3,5,8,0,12,0,209,11,4,36.4,"1,428","1,208",84.6,14,491,329,0.0,446,441,98.9,491,438,89.2,367,289,78.7,248,193,77.8,813,726,89.3,159,102,64.2,390,316,81.0,879,790,89.9,62,13,21.0,0,68,31,45.6,52,26,38.2,22,10,45.5,27,47,122,202,7,12,25,23,7,0
7,2020,K리그1,부산,도스톤벡,DF,5,1289,1,0,2,1,0,1,2,0,2,20,0,2,1,0,0.0,608,542,89.1,1,332,269,0.0,45,45,100.0,231,228,98.7,11,8,72.7,301,269,89.4,296,265,89.5,92,68,73.9,307,280,91.2,209,194,92.8,2,1,50.0,0,24,15,62.5,93,49,204.2,9,6,66.7,42,24,80,94,10,1,15,12,2,0
8,2020,K리그1,부산,박준강,DF,3,1315,0,1,8,1,4,3,1,7,2,14,1,114,1,0,0.0,790,649,82.2,6,311,210,0.0,199,195,98.0,280,244,87.1,162,123,75.9,166,133,80.1,462,393,85.1,110,66,60.0,227,182,80.2,453,401,88.5,39,6,15.4,0,32,23,71.9,33,22,68.8,14,6,42.9,19,23,79,101,4,7,22,23,5,0
9,2020,K리그1,부산,윤석영,DF,17,480,0,0,2,0,1,1,0,2,0,10,4,41,0,0,0.0,262,202,77.1,3,129,81,0.0,58,58,100.0,75,63,84.0,45,28,62.2,73,52,71.2,144,122,84.7,53,27,50.9,88,69,78.4,121,106,87.6,19,4,21.1,0,13,4,30.8,13,7,53.8,5,3,60.0,7,4,24,43,3,2,2,7,1,0
10,2020,K리그1,부산,이상준,DF,26,853,0,0,3,0,0,3,1,2,1,2,0,51,8,4,50.0,342,235,68.7,3,177,115,0.0,61,58,95.1,104,62,59.6,92,46,50.0,84,57,67.9,166,132,79.5,45,22,48.9,99,59,59.6,198,154,77.8,37,3,8.1,0,21,12,57.1,22,5,23.8,6,2,33.3,19,6,39,67,2,6,6,4,1,0
11,2020,K리그1,부산,권용현,MF,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,60.0,0,1,0,0.0,2,2,100.0,2,1,50.0,1,1,100.0,0,0,0.0,4,2,50.0,0,0,0.0,1,0,0.0,4,3,75.0,0,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,0,0
12,2020,K리그1,부산,권혁규,MF,30,831,1,0,13,6,3,4,8,5,1,0,0,1,2,0,0.0,251,203,80.9,2,62,42,0.0,74,70,94.6,115,91,79.1,95,66,69.5,20,17,85.0,136,120,88.2,16,11,68.8,53,43,81.1,182,149,81.9,10,0,0.0,0,17,4,23.5,21,5,29.4,6,2,33.3,3,9,24,36,1,8,21,12,4,0
13,2020,K리그1,부산,김명준,MF,15,102,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100.0,44,35,79.5,0,31,24,0.0,5,5,100.0,8,6,75.0,2,0,0.0,19,16,84.2,23,19,82.6,13,9,69.2,13,11,84.6,18,15,83.3,1,0,0.0,0,2,2,100.0,7,3,150.0,2,2,100.0,5,2,13,8,0,0,2,1,0,0
14,2020,K리그1,부산,김병오,MF,7,246,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,77,63,81.8,2,11,8,0.0,31,30,96.8,35,25,71.4,28,17,60.7,11,10,90.9,38,36,94.7,6,2,33.3,25,21,84.0,46,40,87.0,5,0,0.0,1,8,4,50.0,6,2,25.0,0,0,0.0,0,5,3,16,1,6,5,3,0,0
15,2020,K리그1,부산,김승준,MF,22,513,0,0,3,1,0,2,1,2,0,2,0,2,2,0,0.0,191,156,81.7,3,38,24,0.0,95,88,92.6,58,44,75.9,64,48,75.0,24,19,79.2,103,89,86.4,10,8,80.0,41,36,87.8,140,112,80.0,4,0,0.0,0,14,2,14.3,9,2,14.3,6,4,66.7,7,9,9,29,0,2,9,9,0,0
16,2020,K리그1,부산,김정현,MF,14,525,0,0,7,0,3,4,2,5,0,10,0,0,1,0,0.0,270,224,83.0,2,116,73,0.0,52,51,98.1,102,100,98.0,24,19,79.2,73,61,83.6,173,144,83.2,23,9,39.1,106,92,86.8,141,123,87.2,2,0,0.0,1,24,12,50.0,27,17,70.8,6,4,66.7,20,17,34,72,3,2,12,14,3,0
17,2020,K리그1,부산,김진규,MF,23,208,0,0,3,0,1,2,1,2,0,8,0,0,0,0,0.0,115,84,73.0,0,59,36,0.0,17,17,100.0,39,31,79.5,30,18,60.0,15,14,93.3,70,52,74.3,17,12,70.6,37,29,78.4,61,43,70.5,7,3,42.9,0,4,2,50.0,4,3,75.0,0,0,0.0,2,2,8,21,0,1,4,1,0,0
18,2020,K리그1,부산,박종우,MF,8,1442,1,1,12,4,5,3,1,11,0,66,26,3,2,1,50.0,827,641,77.5,7,348,212,0.0,95,94,98.9,384,335,87.2,106,50,47.2,191,160,83.8,530,431,81.3,220,148,67.3,311,242,77.8,296,251,84.8,54,8,14.8,1,39,22,56.4,59,43,110.3,62,35,56.5,32,17,109,156,4,2,26,19,6,0
19,2020,K리그1,부산,이규성,MF,24,1955,1,1,17,2,8,7,7,10,0,22,6,7,6,3,50.0,887,760,85.7,16,303,213,0.0,191,185,96.9,393,362,92.1,207,158,76.3,119,98,82.4,561,504,89.8,133,104,78.2,287,258,89.9,467,398,85.2,23,5,21.7,2,46,21,45.7,18,7,15.2,7,2,28.6,13,18,50,157,3,3,17,22,2,0
20,2020,K리그1,부산,이동준,MF,11,1418,5,4,22,9,5,8,18,4,3,2,0,12,14,5,35.7,290,199,68.6,15,72,39,0.0,94,84,89.4,124,76,61.3,146,89,61.0,21,16,76.2,123,94,76.4,25,11,44.0,80,55,68.8,185,133,71.9,44,7,15.9,0,73,30,41.1,42,10,13.7,2,1,50.0,5,21,45,55,2,14,26,45,3,0
21,2020,K리그1,부산,호물로,MF,10,2194,3,4,36,10,14,12,9,27,0,102,74,6,11,4,36.4,"1,312","1,009",76.9,37,552,346,0.0,207,202,97.6,553,461,83.4,378,217,57.4,126,94,74.6,808,698,86.4,283,159,56.2,450,367,81.6,579,483,83.4,147,37,25.2,1,64,28,43.8,36,12,18.8,0,0,0.0,21,26,77,194,12,9,31,49,2,0
22,2020,K리그1,부산,권용현,FW,13,76,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.0,26,21,80.8,0,5,1,0.0,12,12,100.0,9,8,88.9,11,7,63.6,1,1,100.0,14,13,92.9,0,0,0.0,5,2,40.0,21,19,90.5,1,0,0.0,0,3,1,33.3,2,0,0.0,0,0,0.0,0,1,2,2,0,0,1,4,0,0
23,2020,K리그1,부산,권혁규,FW,30,62,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,18,14,77.8,0,8,5,0.0,5,5,100.0,5,4,80.0,10,8,80.0,1,0,0.0,7,6,85.7,2,0,0.0,3,2,66.7,13,12,92.3,0,0,0.0,0,2,0,0.0,3,0,0.0,0,0,0.0,1,1,1,2,0,3,1,0,0,0
24,2020,K리그1,부산,김병오,FW,7,615,0,1,8,1,3,4,5,3,1,1,0,0,4,1,25.0,169,114,67.5,4,36,17,0.0,67,58,86.6,66,39,59.1,83,48,57.8,15,10,66.7,71,56,78.9,25,12,48.0,41,29,70.7,103,73,70.9,21,5,23.8,1,35,10,28.6,15,6,17.1,10,6,60.0,3,6,20,33,1,6,17,22,2,0
25,2020,K리그1,부산,김승준,FW,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,10,83.3,1,2,1,0.0,6,5,83.3,4,4,100.0,6,5,83.3,1,1,100.0,5,4,80.0,1,1,100.0,2,1,50.0,9,8,88.9,0,0,0.0,0,2,1,50.0,1,1,50.0,0,0,0.0,0,1,0,1,0,0,0,0,0,0
26,2020,K리그1,부산,김현,FW,13,154,0,0,5,1,1,3,4,1,1,0,0,0,1,0,0.0,30,20,66.7,0,12,5,0.0,6,6,100.0,12,9,75.0,7,4,57.1,1,1,100.0,22,15,68.2,1,0,0.0,8,4,50.0,21,16,76.2,0,0,0.0,0,8,4,50.0,15,7,87.5,4,2,50.0,1,1,5,6,0,2,1,3,0,0
27,2020,K리그1,부산,빈치씽코,FW,9,370,0,0,5,0,1,4,5,0,2,0,0,1,0,0,0.0,100,56,56.0,1,56,22,0.0,14,14,100.0,30,20,66.7,38,20,52.6,0,0,0.0,62,36,58.1,6,3,50.0,30,12,40.0,64,41,64.1,3,1,33.3,0,8,6,75.0,66,35,437.5,4,3,75.0,5,2,6,12,0,4,6,7,1,0
28,2020,K리그1,부산,이동준,FW,11,1017,0,0,14,3,2,9,12,2,5,0,0,7,9,1,11.1,192,135,70.3,12,48,24,0.0,56,52,92.9,88,59,67.0,107,63,58.9,16,11,68.8,69,61,88.4,10,4,40.0,51,26,51.0,131,105,80.2,27,5,18.5,0,41,11,26.8,40,10,24.4,2,1,50.0,4,11,30,43,0,10,20,31,4,0
29,2020,K리그1,부산,이상준,FW,26,224,0,0,1,0,1,0,0,1,0,1,0,3,0,0,0.0,72,46,63.9,2,25,11,0.0,22,22,100.0,25,13,52.0,31,13,41.9,7,4,57.1,34,29,85.3,8,3,37.5,15,10,66.7,49,33,67.3,7,0,0.0,0,9,4,44.4,8,3,33.3,5,1,20.0,1,2,12,11,0,4,6,5,0,0
30,2020,K리그1,부산,이정협,FW,18,1752,6,2,27,18,4,5,23,4,10,0,0,1,1,0,0.0,356,245,68.8,12,104,53,0.0,137,120,87.6,115,72,62.6,145,97,66.9,23,17,73.9,188,131,69.7,23,16,69.6,68,46,67.6,265,183,69.1,11,3,27.3,1,31,6,19.4,127,48,154.8,3,1,33.3,12,8,10,35,1,9,15,27,0,0
31,2020,K리그1,부산,정성민,FW,20,72,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,10,8,80.0,1,2,1,0.0,5,4,80.0,3,3,100.0,6,4,66.7,0,0,0.0,4,4,100.0,0,0,0.0,0,0,0.0,10,8,80.0,1,0,0.0,0,1,0,0.0,8,2,200.0,0,0,0.0,2,0,1,2,0,1,3,1,0,0
32,2020,K리그1,부산,강민수,대기,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,92.3,0,10,9,0.0,1,1,100.0,2,2,100.0,0,0,0.0,2,2,100.0,11,10,90.9,1,0,0.0,1,1,100.0,11,11,100.0,0,0,0.0,0,3,2,66.7,6,2,66.7,0,0,0.0,4,1,4,0,0,0,1,0,0,0
33,2020,K리그1,부산,권용현,대기,13,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,19,19,100.0,2,4,4,0.0,6,6,100.0,9,9,100.0,11,11,100.0,0,0,0.0,8,8,100.0,0,0,0.0,5,5,100.0,14,14,100.0,0,0,0.0,0,1,0,0.0,3,0,0.0,0,0,0.0,0,0,1,2,0,0,2,1,1,0
34,2020,K리그1,부산,권혁규,대기,30,50,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,23,19,82.6,0,5,2,0.0,8,8,100.0,10,9,90.0,8,6,75.0,2,2,100.0,13,11,84.6,1,0,0.0,4,4,100.0,18,15,83.3,1,0,0.0,0,3,2,66.7,2,0,0.0,0,0,0.0,0,1,2,5,0,0,3,1,0,0
35,2020,K리그1,부산,김동우1,대기,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,19,90.5,0,12,10,0.0,5,5,100.0,4,4,100.0,0,0,0.0,9,7,77.8,12,12,100.0,6,4,66.7,4,4,100.0,11,11,100.0,1,1,100.0,0,1,0,0.0,2,1,100.0,0,0,0.0,5,1,2,2,0,0,0,0,0,0
36,2020,K리그1,부산,김명준,대기,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,2,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,0
37,2020,K리그1,부산,김문환,대기,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
38,2020,K리그1,부산,김병오,대기,7,354,0,0,8,2,2,4,6,2,2,0,0,5,7,2,28.6,103,72,69.9,1,20,12,0.0,37,34,91.9,46,26,56.5,59,34,57.6,8,8,100.0,36,30,83.3,14,7,50.0,34,22,64.7,55,43,78.2,15,1,6.7,0,14,6,42.9,7,5,35.7,2,1,50.0,2,2,9,21,0,4,2,5,0,0
39,2020,K리그1,부산,김승준,대기,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,92.3,1,2,1,0.0,9,9,100.0,2,2,100.0,7,7,100.0,3,3,100.0,3,2,66.7,0,0,0.0,3,3,100.0,10,9,90.0,0,0,0.0,0,1,1,100.0,0,0,0.0,0,0,0.0,0,2,1,4,0,0,2,1,0,0
40,2020,K리그1,부산,김정현,대기,14,62,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0.0,49,46,93.9,1,18,16,0.0,10,9,90.0,21,21,100.0,6,5,83.3,7,6,85.7,36,35,97.2,2,2,100.0,17,17,100.0,30,27,90.0,0,0,0.0,0,3,3,100.0,5,2,66.7,0,0,0.0,2,4,4,3,0,0,0,1,0,0
41,2020,K리그1,부산,김정호,대기,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
42,2020,K리그1,부산,김진규,대기,23,155,1,2,5,1,3,1,1,4,1,0,1,1,2,1,50.0,60,46,76.7,2,24,15,0.0,15,15,100.0,21,16,76.2,23,15,65.2,7,5,71.4,30,26,86.7,5,4,80.0,18,14,77.8,37,28,75.7,4,1,25.0,0,8,1,12.5,5,1,12.5,2,1,50.0,2,1,4,12,2,0,4,0,0,0
43,2020,K리그1,부산,김현,대기,13,156,1,0,4,2,1,1,4,0,0,0,0,0,1,0,0.0,24,16,66.7,0,7,3,0.0,7,6,85.7,10,7,70.0,11,7,63.6,1,1,100.0,12,8,66.7,0,0,0.0,7,4,57.1,17,12,70.6,0,0,0.0,0,4,0,0.0,22,5,125.0,0,0,0.0,1,1,4,3,0,2,3,0,0,0
44,2020,K리그1,부산,김호준1,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
45,2020,K리그1,부산,도스톤벡,대기,5,39,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,13,12,92.3,0,4,3,0.0,3,3,100.0,6,6,100.0,1,1,100.0,4,4,100.0,8,7,87.5,2,1,50.0,2,2,100.0,9,9,100.0,0,0,0.0,0,2,1,50.0,5,4,200.0,0,0,0.0,1,0,4,1,0,0,0,1,0,0
46,2020,K리그1,부산,박경민,대기,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
47,2020,K리그1,부산,박관우,대기,32,132,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0.0,36,23,63.9,0,12,3,0.0,14,14,100.0,10,6,60.0,18,13,72.2,5,2,40.0,13,8,61.5,3,2,66.7,11,7,63.6,22,14,63.6,3,0,0.0,1,6,3,50.0,7,3,50.0,0,0,0.0,0,2,4,7,0,1,2,1,0,0
48,2020,K리그1,부산,박종우,대기,8,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,20,10,50.0,0,9,1,0.0,3,2,66.7,8,7,87.5,3,1,33.3,4,3,75.0,13,6,46.2,7,4,57.1,9,5,55.6,4,1,25.0,3,1,33.3,0,2,2,100.0,2,1,50.0,4,1,25.0,1,0,2,4,0,0,2,0,0,0
49,2020,K리그1,부산,박준강,대기,3,138,0,0,1,0,0,1,0,1,0,0,0,12,0,0,0.0,57,46,80.7,4,22,16,0.0,16,16,100.0,19,14,73.7,19,14,73.7,12,10,83.3,26,22,84.6,8,3,37.5,16,13,81.2,33,30,90.9,5,2,40.0,0,8,3,37.5,4,3,37.5,3,2,66.7,5,2,6,10,2,3,4,0,2,0
50,2020,K리그1,부산,박호영,대기,35,77,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,17,6,35.3,0,6,0,0.0,3,2,66.7,8,4,50.0,11,3,27.3,0,0,0.0,6,3,50.0,1,1,100.0,2,1,50.0,14,4,28.6,0,0,0.0,0,3,1,33.3,9,6,200.0,0,0,0.0,0,1,2,1,0,0,3,2,0,0
51,2020,K리그1,부산,빈치씽코,대기,9,203,0,0,6,3,0,3,6,0,0,0,0,0,0,0,0.0,49,27,55.1,2,21,5,0.0,10,9,90.0,18,13,72.2,31,17,54.8,0,0,0.0,18,10,55.6,5,3,60.0,11,5,45.5,33,19,57.6,2,0,0.0,0,3,2,66.7,36,18,600.0,0,0,0.0,6,1,5,4,1,1,6,4,1,0
52,2020,K리그1,부산,성호영,대기,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
53,2020,K리그1,부산,윤석영,대기,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,100.0,0,4,4,0.0,1,1,100.0,1,1,100.0,1,1,100.0,3,3,100.0,2,2,100.0,0,0,0.0,2,2,100.0,4,4,100.0,0,0,0.0,0,0,0,0.0,2,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,0
54,2020,K리그1,부산,이규성,대기,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
55,2020,K리그1,부산,이래준,대기,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
56,2020,K리그1,부산,이상준,대기,26,59,0,0,1,1,0,0,0,1,1,0,0,5,1,0,0.0,33,24,72.7,0,15,10,0.0,6,6,100.0,12,8,66.7,12,7,58.3,9,8,88.9,12,9,75.0,4,1,25.0,6,4,66.7,23,19,82.6,5,0,0.0,0,2,1,50.0,4,3,150.0,1,0,0.0,1,1,2,4,1,1,1,1,0,0
57,2020,K리그1,부산,이정협,대기,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,66.7,0,2,2,0.0,5,4,80.0,2,0,0.0,7,4,57.1,0,0,0.0,2,2,100.0,0,0,0.0,1,1,100.0,8,5,62.5,1,0,0.0,0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0,2,0,0,0,0,0,0
58,2020,K리그1,부산,이지민,대기,19,23,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,7,5,71.4,0,2,1,0.0,1,0,0.0,4,4,100.0,3,2,66.7,2,2,100.0,2,1,50.0,0,0,0.0,4,3,75.0,3,2,66.7,1,0,0.0,0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,1,0,1,1,0,0,0,0
59,2020,K리그1,부산,이지승,대기,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
60,2020,K리그1,부산,정성민,대기,20,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8,6,75.0,0,3,3,0.0,1,0,0.0,4,3,75.0,5,5,100.0,0,0,0.0,3,1,33.3,0,0,0.0,1,1,100.0,7,5,71.4,0,0,0.0,0,2,0,0.0,2,0,0.0,0,0,0.0,1,0,2,1,0,0,0,0,0,0
